Date,EUR/USD Close,USD/JPY Close,USD/CHF Close,GBP/USD Close,USD/CAD Close,EUR/GBP Close,EUR/JPY Close,EUR/CHF Close,AUD/USD Close,GBP/JPY Close,CHF/JPY Close,GBP/CHF Close,NZD/USD Close
1999-10-29,1.0542,104.2,1.5218,1.6447,1.4709,0.641,109.85,1.6043,0.6367,171.38,68.47,2.503,0
1999-11-01,1.0507,104.2,1.5268,1.6419,1.4681,0.6399,109.49,1.6042,0.6398,171.09,68.25,2.5069,0
1999-11-02,1.0519,104.14,1.5283,1.646,1.4683,0.6391,109.54,1.6076,0.6408,171.41,68.14,2.5155,0
1999-11-03,1.048,104.92,1.5354,1.643,1.4677,0.6379,109.95,1.6091,0.6432,172.38,68.33,2.5227,0
1999-11-04,1.0359,104.92,1.5591,1.6214,1.4625,0.6389,109.69,1.615,0.6376,170.12,67.3,2.5279,0
1999-11-05,1.042,106.02,1.5484,1.6197,1.4667,0.6433,110.48,1.6135,0.6386,171.73,68.47,2.508,0
1999-11-08,1.0387,105.16,1.5496,1.6195,1.47,0.6404,109.23,1.6096,0.6372,170.31,67.86,2.5097,0
1999-11-09,1.0394,104.96,1.5472,1.623,1.4741,0.6404,109.09,1.6082,0.6387,170.35,67.84,2.5111,0
1999-11-10,1.0444,104.62,1.5397,1.6272,1.4695,0.6418,109.27,1.6081,0.6411,170.24,67.95,2.5055,0
1999-11-11,1.042,104.9,1.5435,1.6245,1.4665,0.641,109.26,1.6072,0.642,170.45,67.95,2.507,0
1999-11-12,1.0319,105.17,1.5557,1.6158,1.463,0.6386,108.53,1.6053,0.6439,169.94,67.6,2.5137,0
1999-11-15,1.0317,104.9,1.5555,1.6212,1.4641,0.6364,108.23,1.6048,0.6464,170.06,67.44,2.5218,0
1999-11-16,1.0325,105.89,1.5515,1.6185,1.4638,0.6379,109.33,1.6019,0.6426,171.39,68.25,2.511,0
1999-11-17,1.0407,105.42,1.54,1.6251,1.4696,0.6404,109.71,1.6026,0.639,171.39,68.46,2.5026,0
1999-11-18,1.0293,105.94,1.5567,1.6157,1.4654,0.6371,109.05,1.6023,0.639,171.17,68.06,2.5151,0
1999-11-19,1.031,106.31,1.5553,1.6207,1.4616,0.6361,109.6,1.6036,0.638,172.29,68.35,2.5208,0
1999-11-22,1.0315,104.81,1.5535,1.6201,1.4616,0.6367,108.12,1.6024,0.6369,169.81,67.47,2.5168,0
1999-11-23,1.0271,104.16,1.557,1.6233,1.4663,0.6327,106.99,1.5992,0.6353,169.09,66.9,2.5275,0
1999-11-24,1.019,104.5,1.5725,1.609,1.4655,0.6337,106.26,1.5997,0.632,167.73,66.42,2.5252,0
1999-11-25,1.019,104.3,1.57,1.613,1.467,0.6317,106.28,1.5981,0.6355,168.24,66.43,2.5324,0
1999-11-26,1.0164,101.63,1.577,1.6072,1.4691,0.6324,103.3,1.6028,0.6348,163.34,64.45,2.5345,0
1999-11-29,1.0103,102.24,1.5872,1.6056,1.475,0.6292,103.29,1.6036,0.6378,164.16,64.41,2.5485,0
1999-11-30,1.0086,101.9,1.5889,1.5989,1.4735,0.6308,102.77,1.6026,0.6366,162.93,64.13,2.5405,0
1999-12-01,1.0087,102.69,1.5882,1.6011,1.4743,0.63,103.58,1.602,0.637,164.42,64.66,2.5429,0
1999-12-02,1.0026,102.64,1.5955,1.6003,1.4808,0.6265,102.91,1.5997,0.6328,164.26,64.33,2.5533,0
1999-12-03,1.0024,102.67,1.5911,1.6011,1.4796,0.6261,102.93,1.5949,0.6329,164.41,64.54,2.5475,0
1999-12-06,1.0224,103.02,1.5638,1.6192,1.4738,0.6314,105.33,1.5988,0.635,166.81,65.88,2.532,0
1999-12-07,1.0247,102.35,1.5615,1.6246,1.4754,0.6307,104.87,1.6001,0.6371,166.27,65.54,2.5368,0
1999-12-08,1.0274,102.89,1.5581,1.628,1.4787,0.6311,105.71,1.6008,0.638,167.5,66.03,2.5365,0
1999-12-09,1.0213,102.41,1.5668,1.6247,1.4748,0.6286,104.59,1.6002,0.6396,166.38,65.36,2.5456,0
1999-12-10,1.012,102.32,1.581,1.6208,1.4774,0.6244,103.54,1.6,0.6356,165.83,64.72,2.5625,0
1999-12-13,1.014,103.19,1.5792,1.6242,1.4788,0.6243,104.63,1.6013,0.6342,167.6,65.34,2.5649,0
1999-12-14,1.0055,103.51,1.5909,1.6117,1.4804,0.6239,104.08,1.5996,0.6354,166.83,65.07,2.564,0
1999-12-15,1.007,103.7,1.5883,1.6046,1.4829,0.6276,104.42,1.5994,0.6359,166.39,65.29,2.5486,0
1999-12-16,1.0167,103.06,1.5756,1.6102,1.4763,0.6314,104.78,1.6019,0.6428,165.94,65.41,2.537,0
1999-12-17,1.008,103.17,1.5901,1.6043,1.4783,0.6283,104,1.6028,0.643,165.36,64.89,2.5439,0
1999-12-20,1.0116,102.46,1.5807,1.6052,1.4794,0.6302,103.65,1.599,0.6425,164.47,64.82,2.5373,0
1999-12-21,1.0086,102.18,1.5854,1.6117,1.4766,0.6258,103.06,1.599,0.6447,164.68,64.45,2.5552,0
1999-12-22,1.0088,101.69,1.5866,1.6076,1.477,0.6275,102.59,1.6006,0.6448,163.48,64.09,2.5507,0
1999-12-23,1.0147,101.75,1.5809,1.6143,1.4688,0.6286,103.25,1.6041,0.6455,164.26,64.37,2.552,0
1999-12-24,1.013,102.9,1.5855,1.6175,1.469,0.626,104.2,1.606,0.6435,166.4,64.9,2.566,0
1999-12-27,1.0126,102.25,1.5851,1.6175,1.4585,0.626,103.54,1.6051,0.6462,165.39,64.51,2.564,0
1999-12-28,1.0059,102.37,1.5969,1.6153,1.448,0.6227,102.98,1.6063,0.6451,165.37,64.11,2.5794,0
1999-12-29,1.0054,102.19,1.5981,1.6191,1.4533,0.621,102.74,1.6067,0.6525,165.46,63.95,2.5875,0
1999-12-30,1.0087,102.51,1.5933,1.6173,1.453,0.6237,103.4,1.6072,0.654,165.79,64.34,2.5769,0
1999-12-31,1.0107,102.22,1.5884,1.6189,1.4472,0.6243,103.32,1.6054,0.6577,165.49,64.35,2.5715,0
2000-01-03,1.0276,101.58,1.5617,1.6393,1.4451,0.6269,104.3,1.6049,0.6615,166.39,64.99,2.5602,0
2000-01-04,1.0299,103.26,1.558,1.6371,1.4519,0.6291,106.35,1.6045,0.6553,169.05,66.28,2.5505,0
2000-01-05,1.0317,104.39,1.5551,1.6419,1.4483,0.6284,107.7,1.6044,0.6578,171.4,67.13,2.5534,0
2000-01-06,1.0299,105.47,1.5476,1.6476,1.4592,0.6251,108.62,1.6036,0.6551,173.77,67.74,2.5653,0
2000-01-07,1.0283,105.25,1.5646,1.6385,1.4559,0.6276,108.23,1.6089,0.6556,172.45,67.27,2.5637,0
2000-01-10,1.0256,105.15,1.5688,1.6367,1.4552,0.6266,107.84,1.609,0.6565,172.1,67.03,2.5676,0
2000-01-11,1.0326,105.92,1.5594,1.648,1.4559,0.6266,109.37,1.6103,0.6583,174.55,67.92,2.5699,0
2000-01-12,1.0312,105.93,1.5624,1.648,1.4536,0.6257,109.23,1.6112,0.6583,174.57,67.8,2.5749,0
2000-01-13,1.0257,106.16,1.5717,1.6463,1.45,0.623,108.88,1.6121,0.6684,174.76,67.54,2.5875,0
2000-01-14,1.0142,105.71,1.5922,1.6344,1.4514,0.6205,107.22,1.6148,0.6668,172.78,66.4,2.6023,0
2000-01-17,1.0118,104.9,1.596,1.6325,1.4491,0.6198,106.14,1.6148,0.6645,171.25,65.73,2.6055,0
2000-01-18,1.0122,105.66,1.5941,1.6361,1.4505,0.6187,106.95,1.6136,0.6651,172.88,66.2,2.6082,0
2000-01-19,1.0123,105.33,1.5945,1.6433,1.4522,0.616,106.62,1.6141,0.6634,173.08,66.05,2.6203,0
2000-01-20,1.0167,105.27,1.5849,1.6538,1.4466,0.6148,107.02,1.6114,0.6657,174.09,66.42,2.6212,0
2000-01-21,1.0098,104.79,1.595,1.6494,1.4387,0.6122,105.82,1.6122,0.6634,172.84,65.7,2.6309,0
2000-01-24,1.0043,105.6,1.6055,1.65,1.4425,0.6087,106.05,1.6124,0.6538,174.24,65.77,2.649,0
2000-01-25,1.0017,105.89,1.6096,1.6444,1.4369,0.6092,106.07,1.6124,0.6549,174.12,65.78,2.6469,0
2000-01-26,1.0013,105.72,1.6103,1.6383,1.438,0.6112,105.86,1.6124,0.6515,173.2,65.65,2.6381,0
2000-01-27,0.9877,104.96,1.6321,1.6385,1.435,0.6028,103.67,1.612,0.6544,171.98,64.21,2.6741,0
2000-01-28,0.9773,107.05,1.648,1.621,1.4442,0.6029,104.62,1.6105,0.6312,173.52,64.96,2.6713,0
2000-01-31,0.9695,107.47,1.6587,1.6157,1.4476,0.6,104.19,1.6081,0.6348,173.63,64.79,2.6799,0
2000-02-01,0.9732,107.83,1.6545,1.615,1.4468,0.6025,104.94,1.6101,0.6313,174.15,65.18,2.672,0
2000-02-02,0.9756,108.24,1.6516,1.607,1.4383,0.6075,105.6,1.6113,0.6378,173.94,65.54,2.6541,0
2000-02-03,0.9901,107.72,1.6246,1.5955,1.4405,0.6206,106.65,1.6085,0.6386,171.86,66.3,2.5921,0
2000-02-04,0.9825,107.29,1.6347,1.5893,1.4415,0.6182,105.41,1.6061,0.6367,170.51,65.63,2.5981,0
2000-02-07,0.9802,108.79,1.6387,1.5961,1.4466,0.614,106.61,1.6059,0.6341,173.64,66.39,2.6156,0
2000-02-08,0.9857,109.26,1.6304,1.6108,1.4474,0.6119,107.79,1.6071,0.6331,176.15,67.07,2.6262,0
2000-02-09,0.9922,109.12,1.6218,1.6142,1.4441,0.6147,108.27,1.6091,0.6348,176.14,67.28,2.6179,0
2000-02-10,0.9862,108.9,1.6291,1.6088,1.448,0.613,107.4,1.6066,0.6308,175.2,66.85,2.6208,0
2000-02-11,0.987,108.87,1.6262,1.5941,1.4509,0.6192,107.45,1.6051,0.6323,173.54,66.94,2.5924,0
2000-02-14,0.9813,108.79,1.6386,1.5881,1.4556,0.6179,106.75,1.6079,0.6272,172.76,66.39,2.6022,0
2000-02-15,0.9813,109.11,1.6369,1.5954,1.4549,0.6151,107.08,1.6064,0.629,174.07,66.66,2.6114,0
2000-02-16,0.9865,109.41,1.6255,1.6071,1.4544,0.6138,107.93,1.6036,0.632,175.83,67.3,2.6124,0
2000-02-17,0.9886,110.56,1.6227,1.6082,1.452,0.6147,109.3,1.6042,0.6327,177.8,68.14,2.6096,0
2000-02-18,0.9847,110.95,1.6295,1.5989,1.4498,0.6158,109.25,1.6041,0.6284,177.42,68.11,2.6054,0
2000-02-21,0.987,111.35,1.6235,1.6,1.454,0.617,109.9,1.603,0.627,178.1,68.55,2.5975,0
2000-02-22,1.005,110.71,1.5999,1.6121,1.4635,0.6234,111.27,1.6079,0.6248,178.48,69.2,2.5792,0
2000-02-23,1.0029,111.32,1.607,1.6029,1.462,0.6257,111.64,1.6117,0.6208,178.43,69.27,2.5729,0
2000-02-24,0.9943,111.05,1.6182,1.6011,1.4548,0.621,110.41,1.609,0.6158,177.8,68.62,2.5909,0
2000-02-25,0.9742,110.15,1.6507,1.5937,1.4494,0.6113,107.31,1.6078,0.6156,175.55,66.74,2.6302,0
2000-02-28,0.9728,109.26,1.6533,1.5943,1.4502,0.6095,106.17,1.6067,0.6135,174.19,66.08,2.6358,0
2000-02-29,0.9664,110.12,1.6614,1.5795,1.4506,0.6118,106.42,1.6056,0.6188,173.93,66.28,2.6242,0
2000-03-01,0.9743,107.09,1.6493,1.5865,1.4483,0.6141,104.34,1.6069,0.6043,169.9,64.93,2.6166,0
2000-03-02,0.9662,107.74,1.6627,1.5771,1.4567,0.6126,104.1,1.6065,0.6074,169.91,64.8,2.6222,0
2000-03-03,0.9617,107.86,1.6715,1.5798,1.4534,0.6087,103.74,1.6075,0.6089,170.37,64.52,2.6406,0
2000-03-06,0.9591,107.54,1.6774,1.5744,1.4527,0.6092,103.14,1.6088,0.602,169.31,64.11,2.6409,0
2000-03-07,0.957,106.15,1.6799,1.5776,1.4541,0.6067,101.59,1.6074,0.6036,167.46,63.2,2.6496,0
2000-03-08,0.9613,107.03,1.6721,1.581,1.457,0.608,102.89,1.6074,0.6095,169.21,64.01,2.6436,0
2000-03-09,0.9678,106.54,1.6611,1.5813,1.4582,0.612,103.11,1.6078,0.6151,168.47,64.14,2.6267,0
2000-03-10,0.963,106.18,1.6714,1.5767,1.4585,0.6108,102.25,1.6095,0.6147,167.41,63.53,2.6353,0
2000-03-13,0.9646,105.59,1.6705,1.5783,1.4615,0.6112,101.85,1.6114,0.6157,166.65,63.28,2.6366,0
2000-03-14,0.9672,105.05,1.6668,1.5768,1.4649,0.6134,101.6,1.6121,0.6158,165.64,63.03,2.6282,0
2000-03-15,0.968,105.58,1.6655,1.573,1.4679,0.6154,102.2,1.6122,0.613,166.07,63.39,2.6199,0
2000-03-16,0.9715,105.55,1.659,1.5757,1.4749,0.6166,102.54,1.6117,0.6116,166.32,63.62,2.614,0
2000-03-17,0.9726,106.69,1.6565,1.5728,1.4713,0.6185,103.77,1.611,0.6061,167.77,64.41,2.6046,0
2000-03-20,0.9733,106.3,1.6563,1.5695,1.4704,0.6201,103.46,1.612,0.6077,166.84,64.18,2.5995,0
2000-03-21,0.9644,107.03,1.6716,1.5732,1.4685,0.613,103.22,1.6121,0.6101,168.38,64.03,2.6297,0
2000-03-22,0.9602,106.9,1.6761,1.5769,1.4697,0.6089,102.65,1.6093,0.6046,168.57,63.78,2.643,0
2000-03-23,0.972,107.37,1.646,1.5866,1.4684,0.6126,104.37,1.5999,0.6056,170.36,65.23,2.6115,0
2000-03-24,0.9751,107,1.6277,1.5928,1.4636,0.6122,104.33,1.5871,0.6082,170.42,65.74,2.5925,0
2000-03-27,0.9655,106.74,1.6451,1.587,1.4606,0.6084,103.06,1.5884,0.6112,169.4,64.88,2.6108,0
2000-03-28,0.9614,105.88,1.6543,1.5889,1.4528,0.605,101.79,1.5904,0.6149,168.22,64,2.6285,0
2000-03-29,0.9507,105.58,1.6763,1.5956,1.4572,0.5958,100.38,1.5937,0.6114,168.47,62.99,2.6747,0
2000-03-30,0.9611,105.49,1.658,1.5963,1.4544,0.6021,101.39,1.5936,0.6127,168.4,63.62,2.6467,0
2000-03-31,0.9557,102.28,1.6637,1.5935,1.4496,0.5997,97.75,1.59,0.6077,162.98,61.48,2.6512,0
2000-04-03,0.9581,104.81,1.6505,1.5981,1.4509,0.5995,100.44,1.5814,0.6071,167.54,63.52,2.6377,0
2000-04-04,0.9637,104.85,1.6349,1.5964,1.4532,0.6037,101.04,1.5756,0.6055,167.38,64.13,2.61,0
2000-04-05,0.9628,104.9,1.6359,1.5838,1.45,0.6079,101,1.575,0.6059,166.15,64.13,2.5909,0
2000-04-06,0.9602,104.77,1.6363,1.581,1.4519,0.6073,100.6,1.5711,0.6027,165.64,64.03,2.5869,0
2000-04-07,0.9547,105.43,1.6454,1.5805,1.4567,0.604,100.65,1.5708,0.599,166.63,64.08,2.6005,0
2000-04-10,0.9615,106.47,1.6369,1.5844,1.4614,0.6069,102.37,1.5738,0.5985,168.69,65.04,2.5934,0
2000-04-11,0.9589,107.11,1.6406,1.5864,1.4633,0.6045,102.69,1.5732,0.5958,169.9,65.28,2.6026,0
2000-04-12,0.9562,105.85,1.6481,1.5863,1.4624,0.6028,101.21,1.5759,0.5964,167.9,64.22,2.6144,0
2000-04-13,0.9541,105.85,1.6489,1.5885,1.4725,0.6006,100.99,1.5733,0.5969,168.14,64.19,2.6193,0
2000-04-14,0.9596,104.91,1.6399,1.5877,1.4769,0.6038,100.56,1.572,0.5971,166.56,63.97,2.6037,0
2000-04-17,0.9535,104.28,1.6466,1.5833,1.4864,0.6022,99.43,1.5701,0.5907,165.1,63.33,2.6071,0
2000-04-18,0.9474,104.74,1.6619,1.5783,1.4825,0.6003,99.23,1.5745,0.5951,165.31,63.02,2.623,0
2000-04-19,0.9397,104.79,1.6697,1.5789,1.4731,0.5952,98.45,1.569,0.5956,165.46,62.46,2.6362,0
2000-04-20,0.9375,105.75,1.6775,1.58,1.4739,0.5934,99.14,1.5727,0.5934,167.08,63.04,2.6505,0
2000-04-21,0.938,105.75,1.675,1.58,1.474,0.5937,99.19,1.5712,0.5927,167.09,63.13,2.6455,0
2000-04-24,0.9395,105.76,1.6725,1.5795,1.477,0.5948,99.37,1.5713,0.5947,167.06,63.24,2.6417,0
2000-04-25,0.92,105.8,1.7082,1.5804,1.4708,0.5929,97.34,1.5716,0.5929,167.21,61.94,2.6997,0
2000-04-26,0.9235,106.28,1.7023,1.5765,1.4742,0.5858,98.15,1.572,0.5878,167.54,62.43,2.6836,0
2000-04-27,0.9107,106.35,1.7273,1.5759,1.4765,0.5779,96.85,1.573,0.5886,167.6,61.57,2.722,0
2000-04-28,0.9093,108.24,1.7236,1.5522,1.4816,0.5858,98.52,1.5673,0.584,168.01,62.8,2.6754,0
2000-05-01,0.9166,108.88,1.7061,1.5526,1.4791,0.5904,99.8,1.5638,0.583,169.05,63.82,2.6488,0
2000-05-02,0.9075,108.53,1.7182,1.5592,1.4866,0.582,98.49,1.5592,0.5857,169.22,63.17,2.679,0
2000-05-03,0.895,109.1,1.724,1.562,1.4918,0.5733,97.68,1.5435,0.593,170.39,63.28,2.692,0
2000-05-04,0.8902,108.12,1.7385,1.5402,1.4978,0.5779,96.25,1.5476,0.5913,166.57,62.19,2.6782,0
2000-05-05,0.8985,108.5,1.7293,1.5271,1.491,0.5884,97.48,1.5537,0.5967,165.69,62.74,2.6408,0
2000-05-08,0.8917,108.98,1.7273,1.5322,1.4919,0.5855,97.76,1.5495,0.5819,166.97,63.09,2.6465,0
2000-05-09,0.9067,109.47,1.7173,1.5331,1.4914,0.5914,99.26,1.5571,0.5836,167.83,63.75,2.6328,0
2000-05-10,0.909,109.46,1.7166,1.5117,1.4936,0.6013,99.5,1.5604,0.5817,165.48,63.77,2.595,0
2000-05-11,0.8992,108.57,1.7308,1.5025,1.4876,0.5985,97.63,1.5564,0.5783,163.13,62.73,2.6002,0
2000-05-12,0.9185,108.44,1.6921,1.514,1.4878,0.6067,99.6,1.5542,0.5807,164.17,64.08,2.5618,0
2000-05-15,0.9123,109.55,1.7067,1.5069,1.4862,0.6054,99.94,1.557,0.5734,165.08,64.19,2.5718,0
2000-05-16,0.9034,109.41,1.7186,1.4951,1.4873,0.6042,98.84,1.5526,0.5761,163.58,63.66,2.5695,0
2000-05-17,0.8952,109.39,1.7339,1.4927,1.4978,0.5997,97.93,1.5522,0.5682,163.29,63.09,2.5882,0
2000-05-18,0.8934,108.76,1.7414,1.4818,1.4979,0.6029,97.16,1.5558,0.5708,161.16,62.45,2.5804,0
2000-05-19,0.8991,106.8,1.7278,1.4849,1.4959,0.6055,96.02,1.5534,0.5732,158.58,61.81,2.5655,0
2000-05-22,0.9048,107.05,1.719,1.4921,1.4977,0.6064,96.86,1.5553,0.5733,159.73,62.27,2.5649,0
2000-05-23,0.9059,106.61,1.725,1.4764,1.5067,0.6136,96.58,1.5627,0.5741,157.4,61.8,2.5468,0
2000-05-24,0.9069,107.82,1.7216,1.4764,1.5108,0.6143,97.78,1.5614,0.571,159.18,62.63,2.5418,0
2000-05-25,0.9124,107.48,1.7139,1.4707,1.505,0.6204,98.07,1.5638,0.5697,158.08,62.71,2.5206,0
2000-05-26,0.9314,106.96,1.6809,1.4853,1.5027,0.6271,99.62,1.5656,0.5721,158.87,63.63,2.4967,0
2000-05-29,0.9265,107.25,1.6925,1.4918,1.4995,0.6211,99.37,1.5681,0.5727,160,63.37,2.5249,0
2000-05-30,0.9318,106.56,1.6873,1.4963,1.5072,0.6227,99.29,1.5722,0.5772,159.44,63.15,2.5247,0
2000-05-31,0.9358,107.72,1.6842,1.4977,1.4961,0.6248,100.81,1.576,0.5726,161.34,63.96,2.5224,0
2000-06-01,0.9327,108.55,1.6845,1.49,1.49,0.6243,101.24,1.5712,0.5725,162.17,64.44,2.5167,0
2000-06-02,0.9421,108.33,1.67,1.5056,1.4778,0.6257,102.05,1.5733,0.579,163.1,64.87,2.5144,0
2000-06-05,0.9485,107.69,1.6606,1.5194,1.4778,0.6243,102.15,1.5751,0.5826,163.63,64.85,2.5231,0
2000-06-06,0.9548,105.65,1.6451,1.5292,1.4756,0.6244,100.87,1.5708,0.5895,161.55,64.22,2.5158,0
2000-06-07,0.9621,105.52,1.6317,1.5219,1.4788,0.6315,101.41,1.5682,0.5926,160.58,64.67,2.4832,0
2000-06-08,0.9567,106.16,1.6375,1.5118,1.4784,0.6328,101.56,1.5666,0.5888,160.49,64.83,2.4755,0
2000-06-09,0.9537,106.84,1.6418,1.5092,1.4752,0.6319,101.89,1.5658,0.5864,161.24,65.07,2.4778,0
2000-06-12,0.9535,106.74,1.638,1.5121,1.4755,0.6306,101.78,1.5618,0.5914,161.41,65.17,2.4768,0
2000-06-13,0.9606,106.91,1.6269,1.5089,1.4687,0.6366,102.7,1.5628,0.597,161.32,65.72,2.4548,0
2000-06-14,0.9605,106.71,1.6289,1.5002,1.4685,0.6402,102.5,1.5645,0.6006,160.09,65.51,2.4436,0
2000-06-15,0.9535,106.61,1.637,1.5125,1.4756,0.6304,101.65,1.5609,0.6029,161.25,65.13,2.4759,0
2000-06-16,0.9654,106.22,1.6159,1.515,1.4668,0.6372,102.54,1.56,0.6069,160.92,65.73,2.4481,0
2000-06-19,0.9591,105.74,1.6275,1.5132,1.4651,0.6338,101.42,1.5609,0.6023,160.01,64.97,2.4627,0
2000-06-20,0.9579,105.43,1.6232,1.5188,1.4711,0.6307,100.99,1.5549,0.6044,160.13,64.95,2.4653,0
2000-06-21,0.945,105.55,1.639,1.4989,1.4735,0.6305,99.75,1.5488,0.6034,158.21,64.4,2.4566,0
2000-06-22,0.9379,104.4,1.6517,1.5144,1.4766,0.6193,97.92,1.5491,0.5965,158.11,63.21,2.5013,0
2000-06-23,0.9362,104.68,1.6574,1.5037,1.4832,0.6226,98,1.5516,0.5942,157.41,63.16,2.4922,0
2000-06-26,0.9382,105.71,1.6505,1.499,1.4832,0.6259,99.18,1.5485,0.5969,158.46,64.05,2.4741,0
2000-06-27,0.9466,105.27,1.6332,1.5066,1.4819,0.6283,99.65,1.546,0.602,158.6,64.46,2.4606,0
2000-06-28,0.9431,105.55,1.6443,1.5112,1.4796,0.6241,99.55,1.5507,0.6025,159.51,64.19,2.4848,0
2000-06-29,0.9521,105.04,1.6359,1.5192,1.483,0.6267,100.01,1.5575,0.6027,159.58,64.21,2.4853,0
2000-06-30,0.9536,105.86,1.6345,1.5165,1.4805,0.6288,100.95,1.5587,0.5972,160.53,64.67,2.4788,0
2000-07-03,0.9507,105.65,1.6356,1.5133,1.4805,0.6282,100.4,1.555,0.5994,159.88,64.59,2.4752,0
2000-07-04,0.952,106.15,1.6325,1.5155,1.485,0.628,100.06,1.554,0.5985,160.92,65.05,2.474,0
2000-07-05,0.9535,107.05,1.6233,1.5091,1.4878,0.6318,102.07,1.5478,0.5893,161.55,65.95,2.4498,0
2000-07-06,0.9506,107.46,1.6263,1.5072,1.4845,0.6307,102.15,1.546,0.5905,161.96,66.08,2.4512,0
2000-07-07,0.9468,107.85,1.6278,1.5128,1.4811,0.626,102.15,1.5422,0.5914,163.1,66.2,2.461,0
2000-07-10,0.9545,107.16,1.6243,1.5117,1.4787,0.6314,102.29,1.5504,0.5923,162,65.97,2.4555,0
2000-07-11,0.9519,107.08,1.6289,1.5162,1.4783,0.6278,101.93,1.5506,0.5873,162.35,65.73,2.4698,0
2000-07-12,0.9419,108.34,1.6516,1.5066,1.4806,0.6252,102.05,1.5556,0.5884,163.23,65.6,2.4883,0
2000-07-13,0.9363,108.25,1.6552,1.5018,1.4813,0.6235,101.35,1.5498,0.5851,162.57,65.4,2.4859,0
2000-07-14,0.9377,107.92,1.6513,1.4981,1.4831,0.6259,101.2,1.5484,0.5848,161.68,65.36,2.4738,0
2000-07-17,0.9356,108.38,1.656,1.4945,1.4814,0.626,101.4,1.5494,0.5889,161.97,65.44,2.4749,0
2000-07-18,0.9264,108.36,1.6738,1.4975,1.4755,0.6186,100.38,1.5507,0.5825,162.27,64.74,2.5066,0
2000-07-19,0.9232,108.3,1.6781,1.4968,1.4752,0.6168,99.98,1.5492,0.5761,162.1,64.54,2.5118,0
2000-07-20,0.9328,107.66,1.6621,1.5129,1.4732,0.6166,100.43,1.5504,0.5835,162.88,64.78,2.5145,0
2000-07-21,0.937,108.87,1.6591,1.519,1.4717,0.6169,102.01,1.5546,0.5865,165.37,65.62,2.5202,0
2000-07-24,0.9327,108.73,1.6659,1.5154,1.4644,0.6154,101.4,1.5536,0.5847,164.77,65.27,2.5245,0
2000-07-25,0.938,109.25,1.6548,1.517,1.4667,0.6183,102.47,1.5522,0.5855,165.73,66.02,2.5103,0
2000-07-26,0.9416,109.28,1.6497,1.5152,1.4652,0.6214,102.89,1.5534,0.5914,165.57,66.24,2.4996,0
2000-07-27,0.9323,109.19,1.6632,1.5135,1.472,0.616,101.8,1.5506,0.5873,165.26,65.65,2.5172,0
2000-07-28,0.9234,109.58,1.6764,1.5052,1.4766,0.6135,101.19,1.548,0.5885,164.97,65.37,2.5233,0
2000-07-31,0.9269,109.37,1.6695,1.4996,1.4869,0.6181,101.38,1.5474,0.58,164.02,65.51,2.5035,0
2000-08-01,0.9145,109.25,1.686,1.492,1.4891,0.6129,99.91,1.5418,0.5789,163.18,64.95,2.5123,0
2000-08-02,0.912,109.05,1.6908,1.4921,1.4808,0.6112,99.45,1.542,0.5834,162.72,64.5,2.5228,0
2000-08-03,0.907,108.43,1.7044,1.4947,1.4846,0.6068,99.35,1.5459,0.5858,162.08,63.62,2.5476,0
2000-08-04,0.9079,108.52,1.7053,1.5025,1.4902,0.6043,98.52,1.5482,0.5849,163.05,63.64,2.5622,0
2000-08-07,0.9084,109.14,1.7032,1.511,1.4874,0.6012,99.14,1.5471,0.5871,164.91,64.08,2.5735,0
2000-08-08,0.9018,108.6,1.7119,1.5046,1.4884,0.5994,98,1.5438,0.5828,163.51,63.48,2.5758,0
2000-08-09,0.8986,107.87,1.7182,1.5012,1.4835,0.5986,96.93,1.544,0.5785,161.94,62.78,2.5794,0
2000-08-10,0.9077,108.83,1.7053,1.497,1.4818,0.6063,98.79,1.5479,0.582,162.92,63.82,2.5529,0
2000-08-11,0.9033,108.72,1.7203,1.5029,1.4823,0.601,98.2,1.5539,0.5796,163.39,63.2,2.5854,0
2000-08-14,0.9052,109.51,1.7195,1.5039,1.4853,0.6019,99.13,1.5565,0.5817,164.69,63.69,2.586,0
2000-08-15,0.9132,109.16,1.7094,1.5137,1.4849,0.6073,99.68,1.561,0.5832,164.14,63.86,2.5704,0
2000-08-16,0.9157,108.63,1.7067,1.5009,1.4777,0.6101,99.48,1.5629,0.5913,163.05,63.65,2.5617,0
2000-08-17,0.9173,108.55,1.7051,1.4996,1.4743,0.6117,99.57,1.5641,0.5933,162.78,63.66,2.557,0
2000-08-18,0.9068,108.48,1.7213,1.4894,1.4753,0.6088,98.37,1.5609,0.5904,161.57,63.02,2.5638,0
2000-08-21,0.9018,108.67,1.7316,1.4874,1.4772,0.6063,98,1.5616,0.5891,161.64,62.76,2.5756,0
2000-08-22,0.8974,108.29,1.7389,1.4841,1.476,0.6047,97.18,1.5605,0.5806,160.72,62.28,2.5807,0
2000-08-23,0.9002,107.03,1.7224,1.4867,1.4865,0.6055,96.35,1.5505,0.5713,159.13,62.14,2.5607,0
2000-08-24,0.9023,106.81,1.7108,1.482,1.4872,0.6088,96.38,1.5436,0.5727,158.3,62.44,2.5354,0
2000-08-25,0.9027,106.93,1.7097,1.4712,1.4847,0.6136,96.52,1.5433,0.5741,157.31,62.54,2.5153,0
